object_id,object_type,candidate_source,candidate_name,candidate_name_normalized,candidate_confidence,current_name,lat,lon
vn-toll-gmaps-chijl6j3blwfszer0pcyadvep-u,toll_station,osm_name,Trạm Thu phí Đoàn Kết,tram thu phi doan ket,0.65,Trạm thu phí cao tốc Hạ Long - Vân Đồn,21.082426,107.392871
vn-toll-gmaps-chijl6j3blwfszer0pcyadvep-u,toll_station,road,Cao Tốc Hạ Long - Vân Đồn 39Jv,cao toc ha long van don 39jv,0.35,Trạm thu phí cao tốc Hạ Long - Vân Đồn,21.082426,107.392871
vn-toll-gmaps-chijl6j3blwfszer0pcyadvep-u,toll_station,colleague_name,TRẠM THU PHÍ HẠ LONG VÂN ĐỒN,tram thu phi ha long van don,0.75,Trạm thu phí cao tốc Hạ Long - Vân Đồn,21.082426,107.392871
vn-toll-gmaps-chijl6j3blwfszer0pcyadvep-u,toll_station,colleague_google_name,Trạm thu phí cao tốc Hạ Long - Vân Đồn,tram thu phi cao toc ha long van don,0.85,Trạm thu phí cao tốc Hạ Long - Vân Đồn,21.082426,107.392871
vn-toll-gmaps-chijl6j3blwfszer0pcyadvep-u,toll_station,google_name,Trạm thu phí cao tốc Hạ Long - Vân Đồn,tram thu phi cao toc ha long van don,0.9,Trạm thu phí cao tốc Hạ Long - Vân Đồn,21.082426,107.392871
vn-toll-gmaps-chijzt0yfhjfsjere2wnmcahp3w,toll_station,current_name,Trạm thu phí cao tốc Hạ Long - Vân Đồn,tram thu phi cao toc ha long van don,0.90,Trạm thu phí cao tốc Hạ Long - Vân Đồn,20.974346,106.965774
vn-toll-gmaps-chijzt0yfhjfsjere2wnmcahp3w,toll_station,osm_name,Trạm Thu phí Việt Hưng,tram thu phi viet hung,0.65,Trạm thu phí cao tốc Hạ Long - Vân Đồn,20.974346,106.965774
vn-toll-gmaps-chijzt0yfhjfsjere2wnmcahp3w,toll_station,road,Cao Tốc Hạ Long - Vân Đồn Xxf8,cao toc ha long van don xxf8,0.35,Trạm thu phí cao tốc Hạ Long - Vân Đồn,20.974346,106.965774
vn-toll-gmaps-chijzt0yfhjfsjere2wnmcahp3w,toll_station,google_name,Trạm thu phí cao tốc Hạ Long - Vân Đồn,tram thu phi cao toc ha long van don,0.9,Trạm thu phí cao tốc Hạ Long - Vân Đồn,20.974346,106.965774
vn-toll-gmaps-chij25u6y96fcjerromg4bcfto0,toll_station,current_name,Trạm thu phí cao tốc Trung Lương - Mỹ Thuận,tram thu phi cao toc trung luong my thuan,0.90,Trạm thu phí cao tốc Trung Lương - Mỹ Thuận,10.317545,105.880116
vn-toll-gmaps-chij25u6y96fcjerromg4bcfto0,toll_station,osm_name,Trạm Thu phí An Thái Trung,tram thu phi an thai trung,0.65,Trạm thu phí cao tốc Trung Lương - Mỹ Thuận,10.317545,105.880116
vn-toll-gmaps-chij25u6y96fcjerromg4bcfto0,toll_station,road,Cao Tốc Trung Lương - Mỹ Thuận 8V9J,cao toc trung luong my thuan 8v9j,0.35,Trạm thu phí cao tốc Trung Lương - Mỹ Thuận,10.317545,105.880116
vn-toll-gmaps-chij25u6y96fcjerromg4bcfto0,toll_station,reviewed_osm_name,Trạm Thu phí Cao Tốc Trung Lương - Mỹ Thuận,tram thu phi cao toc trung luong my thuan,0.95,Trạm thu phí cao tốc Trung Lương - Mỹ Thuận,10.317545,105.880116
vn-toll-gmaps-chij25u6y96fcjerromg4bcfto0,toll_station,review_google_name,Trạm Thu phí Cao Tốc Trung Lương - Mỹ Thuận,tram thu phi cao toc trung luong my thuan,0.85,Trạm thu phí cao tốc Trung Lương - Mỹ Thuận,10.317545,105.880116
vn-toll-gmaps-chij25u6y96fcjerromg4bcfto0,toll_station,colleague_name,TRẠM THU PHÍ CAI LẬY ( CAO TỐC TRUNG LƯƠNG- MỸ THUẬN),tram thu phi cai lay cao toc trung luong my thuan,0.75,Trạm thu phí cao tốc Trung Lương - Mỹ Thuận,10.317545,105.880116
vn-toll-gmaps-chij25u6y96fcjerromg4bcfto0,toll_station,colleague_google_name,Trạm Thu phí Cao Tốc Trung Lương - Mỹ Thuận,tram thu phi cao toc trung luong my thuan,0.85,Trạm thu phí cao tốc Trung Lương - Mỹ Thuận,10.317545,105.880116
vn-toll-gmaps-chij25u6y96fcjerromg4bcfto0,toll_station,google_name,Trạm thu phí cao tốc Trung Lương - Mỹ Thuận,tram thu phi cao toc trung luong my thuan,0.8,Trạm thu phí cao tốc Trung Lương - Mỹ Thuận,10.317545,105.880116
vn-toll-gmaps-chijasth-dlhater8cen2kfc4v0,toll_station,current_name,Trạm thu phí Chu Lai,tram thu phi chu lai,0.90,Trạm thu phí Chu Lai,15.442239,108.593055
vn-toll-gmaps-chijasth-dlhater8cen2kfc4v0,toll_station,osm_name,Trạm Thu Phí Chu Lai,tram thu phi chu lai,0.65,Trạm thu phí Chu Lai,15.442239,108.593055
vn-toll-gmaps-chijasth-dlhater8cen2kfc4v0,toll_station,google_name,Trạm thu phí Chu Lai,tram thu phi chu lai,0.8,Trạm thu phí Chu Lai,15.442239,108.593055
vn-toll-gmaps-chijk-opbj4rdzerq0sya1sjjvs,toll_station,current_name,Trạm thu phí Cà Ná,tram thu phi ca na,0.90,Trạm thu phí Cà Ná,11.373688,108.881072
vn-toll-gmaps-chijk-opbj4rdzerq0sya1sjjvs,toll_station,osm_name,Trạm Thu Phí Cà Ná,tram thu phi ca na,0.65,Trạm thu phí Cà Ná,11.373688,108.881072
vn-toll-gmaps-chijk-opbj4rdzerq0sya1sjjvs,toll_station,colleague_name,Trạm thu phí Cà Ná,tram thu phi ca na,0.75,Trạm thu phí Cà Ná,11.373688,108.881072
vn-toll-gmaps-chijk-opbj4rdzerq0sya1sjjvs,toll_station,colleague_google_name,Trạm Thu phí Cà Ná,tram thu phi ca na,0.85,Trạm thu phí Cà Ná,11.373688,108.881072
vn-toll-gmaps-chijk-opbj4rdzerq0sya1sjjvs,toll_station,google_name,Trạm thu phí Cà Ná,tram thu phi ca na,0.8,Trạm thu phí Cà Ná,11.373688,108.881072
vn-toll-clean-085,toll_station,current_name,Trạm thu phí Cái Bè,tram thu phi cai be,0.90,Trạm thu phí Cái Bè,10.4068739,106.0320194
vn-toll-clean-085,toll_station,colleague_name,Trạm Thu phí Cái Bè,tram thu phi cai be,0.75,Trạm thu phí Cái Bè,10.4068739,106.0320194
vn-toll-clean-085,toll_station,colleague_google_name,Trạm Thu phí Cái Bè,tram thu phi cai be,0.85,Trạm thu phí Cái Bè,10.4068739,106.0320194
vn-toll-clean-085,toll_station,google_name,Trạm thu phí Cái Bè,tram thu phi cai be,0.80,Trạm thu phí Cái Bè,10.4068739,106.0320194
vn-toll-gmaps-chijpxj0cngjodercd6xh4c4v6g,toll_station,current_name,Trạm thu phí Cần Thơ - Phụng Hiệp,tram thu phi can tho phung hiep,0.90,Trạm thu phí Cần Thơ - Phụng Hiệp,9.972868,105.74043
vn-toll-gmaps-chijpxj0cngjodercd6xh4c4v6g,toll_station,osm_name,Trạm Thu Phí Cần Thơ - Phụng Hiệp,tram thu phi can tho phung hiep,0.65,Trạm thu phí Cần Thơ - Phụng Hiệp,9.972868,105.74043
vn-toll-gmaps-chijpxj0cngjodercd6xh4c4v6g,toll_station,road,QL1,quoc lo 1,0.35,Trạm thu phí Cần Thơ - Phụng Hiệp,9.972868,105.74043
vn-toll-gmaps-chijpxj0cngjodercd6xh4c4v6g,toll_station,colleague_name,TRẠM THU PHÍ CẦN THƠ - PHỤNG HIỆP,tram thu phi can tho phung hiep,0.75,Trạm thu phí Cần Thơ - Phụng Hiệp,9.972868,105.74043
vn-toll-gmaps-chijpxj0cngjodercd6xh4c4v6g,toll_station,colleague_google_name,Trạm Thu phí Cần Thơ - Phụng Hiệp,tram thu phi can tho phung hiep,0.85,Trạm thu phí Cần Thơ - Phụng Hiệp,9.972868,105.74043
vn-toll-gmaps-chijpxj0cngjodercd6xh4c4v6g,toll_station,google_name,Trạm thu phí Cần Thơ - Phụng Hiệp,tram thu phi can tho phung hiep,0.8,Trạm thu phí Cần Thơ - Phụng Hiệp,9.972868,105.74043
final-ChIJYzm4pxZlSjEReNGpes7DV6c,toll_station,current_name,Trạm thu phí Cầu Bạch Đằng,tram thu phi cau bach dang,0.90,Trạm thu phí Cầu Bạch Đằng,20.8628088,106.7849049
final-ChIJYzm4pxZlSjEReNGpes7DV6c,toll_station,osm_name,Trạm Thu Phí Cầu Bạch Đằng,tram thu phi cau bach dang,0.65,Trạm thu phí Cầu Bạch Đằng,20.8628088,106.7849049
final-ChIJYzm4pxZlSjEReNGpes7DV6c,toll_station,road,Cao Tốc Hạ Long - Hải Phòng,cao toc ha long hai phong,0.35,Trạm thu phí Cầu Bạch Đằng,20.8628088,106.7849049
final-ChIJYzm4pxZlSjEReNGpes7DV6c,toll_station,colleague_name,Trạm thu phí Cầu Bạch Đằng,tram thu phi cau bach dang,0.75,Trạm thu phí Cầu Bạch Đằng,20.8628088,106.7849049
final-ChIJYzm4pxZlSjEReNGpes7DV6c,toll_station,colleague_google_name,Trạm Thu phí Cầu Bạch Đằng,tram thu phi cau bach dang,0.85,Trạm thu phí Cầu Bạch Đằng,20.8628088,106.7849049
final-ChIJYzm4pxZlSjEReNGpes7DV6c,toll_station,google_name,Trạm thu phí Cầu Bạch Đằng,tram thu phi cau bach dang,0.8,Trạm thu phí Cầu Bạch Đằng,20.8628088,106.7849049
vn-toll-gmaps-chij1ta-oypmoterd0gbiy9q6u0,toll_station,current_name,Trạm thu phí Cầu Bến Thuỷ 2,tram thu phi cau ben thuy 2,0.90,Trạm thu phí Cầu Bến Thuỷ 2,18.6408,105.699069
vn-toll-gmaps-chij1ta-oypmoterd0gbiy9q6u0,toll_station,osm_name,Trạm Thu Phí Bến Thủy 2,tram thu phi ben thuy 2,0.65,Trạm thu phí Cầu Bến Thuỷ 2,18.6408,105.699069
vn-toll-gmaps-chij1ta-oypmoterd0gbiy9q6u0,toll_station,colleague_name,Trạm Thu phí Cầu Bến Thuỷ 2,tram thu phi cau ben thuy 2,0.75,Trạm thu phí Cầu Bến Thuỷ 2,18.6408,105.699069
vn-toll-gmaps-chij1ta-oypmoterd0gbiy9q6u0,toll_station,colleague_google_name,Trạm Thu phí Cầu Bến Thuỷ 2,tram thu phi cau ben thuy 2,0.85,Trạm thu phí Cầu Bến Thuỷ 2,18.6408,105.699069
vn-toll-gmaps-chij1ta-oypmoterd0gbiy9q6u0,toll_station,google_name,Trạm thu phí Cầu Bến Thuỷ 2,tram thu phi cau ben thuy 2,0.8,Trạm thu phí Cầu Bến Thuỷ 2,18.6408,105.699069
vn-toll-clean-079,toll_station,current_name,Trạm thu phí Cầu Cổ Chiên,tram thu phi cau co chien,0.90,Trạm thu phí Cầu Cổ Chiên,10.0199467,106.2974383
vn-toll-clean-079,toll_station,road,QL60,quoc lo 60,0.35,Trạm thu phí Cầu Cổ Chiên,10.0199467,106.2974383
vn-toll-clean-079,toll_station,colleague_name,Trạm thu phí Cổ Chiên,tram thu phi co chien,0.75,Trạm thu phí Cầu Cổ Chiên,10.0199467,106.2974383
vn-toll-clean-079,toll_station,colleague_google_name,Trạm Thu phí Cầu Cổ Chiên,tram thu phi cau co chien,0.85,Trạm thu phí Cầu Cổ Chiên,10.0199467,106.2974383
vn-toll-clean-079,toll_station,google_name,Trạm thu phí Cầu Cổ Chiên,tram thu phi cau co chien,0.80,Trạm thu phí Cầu Cổ Chiên,10.0199467,106.2974383
vn-toll-gmaps-chijw3ese-vzndervabdck3egrk,toll_station,current_name,Trạm thu phí Cầu Hạc Trì,tram thu phi cau hac tri,0.90,Trạm thu phí Cầu Hạc Trì,21.294515,105.449386
vn-toll-gmaps-chijw3ese-vzndervabdck3egrk,toll_station,osm_name,Trạm thu phí Cầu Hạc Trì,tram thu phi cau hac tri,0.65,Trạm thu phí Cầu Hạc Trì,21.294515,105.449386
vn-toll-gmaps-chijw3ese-vzndervabdck3egrk,toll_station,colleague_name,TRẠM THU PHÍ CẦU HẠC TRÌ,tram thu phi cau hac tri,0.75,Trạm thu phí Cầu Hạc Trì,21.294515,105.449386
vn-toll-gmaps-chijw3ese-vzndervabdck3egrk,toll_station,colleague_google_name,Trạm Thu phí Cầu Hạc Trì,tram thu phi cau hac tri,0.85,Trạm thu phí Cầu Hạc Trì,21.294515,105.449386
vn-toll-gmaps-chijw3ese-vzndervabdck3egrk,toll_station,google_name,Trạm thu phí Cầu Hạc Trì,tram thu phi cau hac tri,0.7,Trạm thu phí Cầu Hạc Trì,21.294515,105.449386
vn-toll-gmaps-chijbyvfm3qkntercjpalln1y8g,toll_station,current_name,Trạm thu phí Cầu Hồ,tram thu phi cau ho,0.90,Trạm thu phí Cầu Hồ,21.080139,106.092165
vn-toll-gmaps-chijbyvfm3qkntercjpalln1y8g,toll_station,osm_name,Trạm Thu Phí Bắc Ninh Hải Dương,tram thu phi bac ninh hai duong,0.65,Trạm thu phí Cầu Hồ,21.080139,106.092165
vn-toll-gmaps-chijbyvfm3qkntercjpalln1y8g,toll_station,road,QL38,quoc lo 38,0.35,Trạm thu phí Cầu Hồ,21.080139,106.092165
vn-toll-gmaps-chijbyvfm3qkntercjpalln1y8g,toll_station,reviewed_osm_name,Trạm Thu phí Cầu Hồ,tram thu phi cau ho,0.95,Trạm thu phí Cầu Hồ,21.080139,106.092165
vn-toll-gmaps-chijbyvfm3qkntercjpalln1y8g,toll_station,review_google_name,Trạm Thu phí Cầu Hồ,tram thu phi cau ho,0.85,Trạm thu phí Cầu Hồ,21.080139,106.092165
vn-toll-gmaps-chijbyvfm3qkntercjpalln1y8g,toll_station,colleague_name,Trạm Thu phí Cầu Hồ,tram thu phi cau ho,0.75,Trạm thu phí Cầu Hồ,21.080139,106.092165
vn-toll-gmaps-chijbyvfm3qkntercjpalln1y8g,toll_station,colleague_google_name,Trạm Thu phí Cầu Hồ,tram thu phi cau ho,0.85,Trạm thu phí Cầu Hồ,21.080139,106.092165
vn-toll-gmaps-chijbyvfm3qkntercjpalln1y8g,toll_station,google_name,Trạm thu phí Cầu Hồ,tram thu phi cau ho,0.8,Trạm thu phí Cầu Hồ,21.080139,106.092165
vn-toll-clean-093,toll_station,current_name,Trạm thu phí Cầu Móng Sến,tram thu phi cau mong sen,0.90,Trạm thu phí Cầu Móng Sến,22.4168543,103.9071458
vn-toll-clean-093,toll_station,colleague_name,Trạm Thu phí Cầu Móng Sến,tram thu phi cau mong sen,0.75,Trạm thu phí Cầu Móng Sến,22.4168543,103.9071458
vn-toll-clean-093,toll_station,colleague_google_name,Trạm Thu phí Cầu Móng Sến,tram thu phi cau mong sen,0.85,Trạm thu phí Cầu Móng Sến,22.4168543,103.9071458
vn-toll-clean-093,toll_station,google_name,Trạm thu phí Cầu Móng Sến,tram thu phi cau mong sen,0.80,Trạm thu phí Cầu Móng Sến,22.4168543,103.9071458
final-ChIJcYnshklhoDERkLnRXydRhaw,toll_station,current_name,Trạm thu phí Cầu Phú Hữu,tram thu phi cau phu huu,0.90,Trạm thu phí Cầu Phú Hữu,9.9242626,105.8540449
final-ChIJcYnshklhoDERkLnRXydRhaw,toll_station,osm_name,Trạm Thu phí Cầu Phú Hữu,tram thu phi cau phu huu,0.65,Trạm thu phí Cầu Phú Hữu,9.9242626,105.8540449
final-ChIJcYnshklhoDERkLnRXydRhaw,toll_station,google_name,Trạm thu phí Cầu Phú Hữu,tram thu phi cau phu huu,0.8,Trạm thu phí Cầu Phú Hữu,9.9242626,105.8540449
vn-toll-gmaps-chijq6qqj7qldter5vynvzwfjvo,toll_station,current_name,Trạm thu phí Cầu Phú Mỹ,tram thu phi cau phu my,0.90,Trạm thu phí Cầu Phú Mỹ,10.760046,106.764818
vn-toll-gmaps-chijq6qqj7qldter5vynvzwfjvo,toll_station,osm_name,Trạm thu phí Cầu Phú Mỹ,tram thu phi cau phu my,0.65,Trạm thu phí Cầu Phú Mỹ,10.760046,106.764818
vn-toll-gmaps-chijq6qqj7qldter5vynvzwfjvo,toll_station,google_name,Trạm thu phí Cầu Phú Mỹ,tram thu phi cau phu my,0.8,Trạm thu phí Cầu Phú Mỹ,10.760046,106.764818
vn-toll-gmaps-chijtwtfrmkvcjerobgwturjbdk,toll_station,current_name,Trạm thu phí Cầu Rạch Miễu,tram thu phi cau rach mieu,0.90,Trạm thu phí Cầu Rạch Miễu,10.314707,106.348376
vn-toll-gmaps-chijtwtfrmkvcjerobgwturjbdk,toll_station,osm_name,Trạm thu phí Cầu Rạch Miễu,tram thu phi cau rach mieu,0.65,Trạm thu phí Cầu Rạch Miễu,10.314707,106.348376
vn-toll-gmaps-chijtwtfrmkvcjerobgwturjbdk,toll_station,road,QL60,quoc lo 60,0.35,Trạm thu phí Cầu Rạch Miễu,10.314707,106.348376
vn-toll-gmaps-chijtwtfrmkvcjerobgwturjbdk,toll_station,colleague_name,Trạm Thu phí Cầu Rạch Miễu,tram thu phi cau rach mieu,0.75,Trạm thu phí Cầu Rạch Miễu,10.314707,106.348376
vn-toll-gmaps-chijtwtfrmkvcjerobgwturjbdk,toll_station,colleague_google_name,Trạm Thu phí Cầu Rạch Miễu,tram thu phi cau rach mieu,0.85,Trạm thu phí Cầu Rạch Miễu,10.314707,106.348376
vn-toll-gmaps-chijtwtfrmkvcjerobgwturjbdk,toll_station,google_name,Trạm thu phí Cầu Rạch Miễu,tram thu phi cau rach mieu,0.8,Trạm thu phí Cầu Rạch Miễu,10.314707,106.348376
vn-toll-gmaps-chijcdgnmmhdnterei-tfxzxnhk,toll_station,current_name,Trạm thu phí Cầu Thái Hà,tram thu phi cau thai ha,0.90,Trạm thu phí Cầu Thái Hà,20.590872,106.139251
vn-toll-gmaps-chijcdgnmmhdnterei-tfxzxnhk,toll_station,osm_name,OSM toll 13338380133,osm toll 13338380133,0.65,Trạm thu phí Cầu Thái Hà,20.590872,106.139251
vn-toll-gmaps-chijcdgnmmhdnterei-tfxzxnhk,toll_station,reviewed_osm_name,Trạm Thu phí Cầu Thái Hà,tram thu phi cau thai ha,0.95,Trạm thu phí Cầu Thái Hà,20.590872,106.139251
vn-toll-gmaps-chijcdgnmmhdnterei-tfxzxnhk,toll_station,review_google_name,Trạm Thu phí Cầu Thái Hà,tram thu phi cau thai ha,0.85,Trạm thu phí Cầu Thái Hà,20.590872,106.139251
vn-toll-gmaps-chijcdgnmmhdnterei-tfxzxnhk,toll_station,google_name,Trạm thu phí Cầu Thái Hà,tram thu phi cau thai ha,0.7,Trạm thu phí Cầu Thái Hà,20.590872,106.139251
vn-toll-gmaps-chijsdenahanndersdrkmfp5jxw,toll_station,current_name,Trạm thu phí Cầu Văn Lang,tram thu phi cau van lang,0.90,Trạm thu phí Cầu Văn Lang,21.285532,105.404046
vn-toll-gmaps-chijsdenahanndersdrkmfp5jxw,toll_station,osm_name,OSM toll 6563222996,osm toll 6563222996,0.65,Trạm thu phí Cầu Văn Lang,21.285532,105.404046
vn-toll-gmaps-chijsdenahanndersdrkmfp5jxw,toll_station,reviewed_osm_name,Trạm Thu phí Cầu Văn Lang,tram thu phi cau van lang,0.95,Trạm thu phí Cầu Văn Lang,21.285532,105.404046
vn-toll-gmaps-chijsdenahanndersdrkmfp5jxw,toll_station,review_google_name,Trạm Thu phí Cầu Văn Lang,tram thu phi cau van lang,0.85,Trạm thu phí Cầu Văn Lang,21.285532,105.404046
vn-toll-gmaps-chijsdenahanndersdrkmfp5jxw,toll_station,colleague_name,Trạm thu phí Cầu Văn Lang (QL32 – QL32C),tram thu phi cau van lang quoc lo 32 quoc lo 32c,0.75,Trạm thu phí Cầu Văn Lang,21.285532,105.404046
vn-toll-gmaps-chijsdenahanndersdrkmfp5jxw,toll_station,colleague_google_name,Trạm Thu phí Cầu Văn Lang,tram thu phi cau van lang,0.85,Trạm thu phí Cầu Văn Lang,21.285532,105.404046
vn-toll-gmaps-chijsdenahanndersdrkmfp5jxw,toll_station,google_name,Trạm thu phí Cầu Văn Lang,tram thu phi cau van lang,0.8,Trạm thu phí Cầu Văn Lang,21.285532,105.404046
vn-toll-gmaps-chijpud-awdhnteraukymvq-3di,toll_station,current_name,Trạm thu phí Cầu Yên Lệnh,tram thu phi cau yen lenh,0.90,Trạm thu phí Cầu Yên Lệnh,20.658939,106.048984
vn-toll-gmaps-chijpud-awdhnteraukymvq-3di,toll_station,osm_name,OSM toll 10198957829,osm toll 10198957829,0.65,Trạm thu phí Cầu Yên Lệnh,20.658939,106.048984
vn-toll-gmaps-chijpud-awdhnteraukymvq-3di,toll_station,road,QL38,quoc lo 38,0.35,Trạm thu phí Cầu Yên Lệnh,20.658939,106.048984
vn-toll-gmaps-chijpud-awdhnteraukymvq-3di,toll_station,reviewed_osm_name,Trạm Thu phí Cầu Yên Lệnh,tram thu phi cau yen lenh,0.95,Trạm thu phí Cầu Yên Lệnh,20.658939,106.048984
vn-toll-gmaps-chijpud-awdhnteraukymvq-3di,toll_station,review_google_name,Trạm Thu phí Cầu Yên Lệnh,tram thu phi cau yen lenh,0.85,Trạm thu phí Cầu Yên Lệnh,20.658939,106.048984
vn-toll-gmaps-chijpud-awdhnteraukymvq-3di,toll_station,colleague_name,Trạm Thu phí Cầu Yên Lệnh,tram thu phi cau yen lenh,0.75,Trạm thu phí Cầu Yên Lệnh,20.658939,106.048984
vn-toll-gmaps-chijpud-awdhnteraukymvq-3di,toll_station,colleague_google_name,Trạm Thu phí Cầu Yên Lệnh,tram thu phi cau yen lenh,0.85,Trạm thu phí Cầu Yên Lệnh,20.658939,106.048984
vn-toll-gmaps-chijpud-awdhnteraukymvq-3di,toll_station,google_name,Trạm thu phí Cầu Yên Lệnh,tram thu phi cau yen lenh,0.8,Trạm thu phí Cầu Yên Lệnh,20.658939,106.048984
vn-toll-gmaps-chijuf95la0bszer7kkifo99l6e,toll_station,current_name,Trạm thu phí Cẩm Phả,tram thu phi cam pha,0.90,Trạm thu phí Cẩm Phả,21.003101,107.327187
vn-toll-gmaps-chijuf95la0bszer7kkifo99l6e,toll_station,osm_name,OSM toll 1381203335,osm toll 1381203335,0.65,Trạm thu phí Cẩm Phả,21.003101,107.327187
vn-toll-gmaps-chijuf95la0bszer7kkifo99l6e,toll_station,reviewed_osm_name,Trạm Thu Phí Cẩm Phả,tram thu phi cam pha,0.95,Trạm thu phí Cẩm Phả,21.003101,107.327187
vn-toll-gmaps-chijuf95la0bszer7kkifo99l6e,toll_station,review_google_name,Trạm Thu Phí Cẩm Phả,tram thu phi cam pha,0.85,Trạm thu phí Cẩm Phả,21.003101,107.327187
vn-toll-gmaps-chijuf95la0bszer7kkifo99l6e,toll_station,colleague_name,TRẠM THU PHÍ CẨM PHẢ QL 18,tram thu phi cam pha quoc lo 18,0.75,Trạm thu phí Cẩm Phả,21.003101,107.327187
vn-toll-gmaps-chijuf95la0bszer7kkifo99l6e,toll_station,colleague_google_name,Trạm Thu Phí Cẩm Phả,tram thu phi cam pha,0.85,Trạm thu phí Cẩm Phả,21.003101,107.327187
vn-toll-gmaps-chijuf95la0bszer7kkifo99l6e,toll_station,google_name,Trạm thu phí Cẩm Phả,tram thu phi cam pha,0.8,Trạm thu phí Cẩm Phả,21.003101,107.327187
vn-toll-clean-090,toll_station,current_name,Trạm thu phí Diên Thọ,tram thu phi dien tho,0.90,Trạm thu phí Diên Thọ,12.254518,109.0237874
vn-toll-clean-090,toll_station,colleague_name,Trạm Thu phí Diên Thọ,tram thu phi dien tho,0.75,Trạm thu phí Diên Thọ,12.254518,109.0237874
vn-toll-clean-090,toll_station,colleague_google_name,Trạm Thu phí Diên Thọ,tram thu phi dien tho,0.85,Trạm thu phí Diên Thọ,12.254518,109.0237874
vn-toll-clean-090,toll_station,google_name,Trạm thu phí Diên Thọ,tram thu phi dien tho,0.80,Trạm thu phí Diên Thọ,12.254518,109.0237874
vn-toll-gmaps-chij17nu3clusjerps6to2kbcuc,toll_station,current_name,Trạm thu phí Dương Kinh,tram thu phi duong kinh,0.90,Trạm thu phí Dương Kinh,20.776114,106.723902
vn-toll-gmaps-chij17nu3clusjerps6to2kbcuc,toll_station,osm_name,OSM toll 1329847084,osm toll 1329847084,0.65,Trạm thu phí Dương Kinh,20.776114,106.723902
vn-toll-gmaps-chij17nu3clusjerps6to2kbcuc,toll_station,reviewed_osm_name,Trạm Thu phí Dương Kinh,tram thu phi duong kinh,0.95,Trạm thu phí Dương Kinh,20.776114,106.723902
vn-toll-gmaps-chij17nu3clusjerps6to2kbcuc,toll_station,review_google_name,Trạm Thu phí Dương Kinh,tram thu phi duong kinh,0.85,Trạm thu phí Dương Kinh,20.776114,106.723902
vn-toll-gmaps-chij17nu3clusjerps6to2kbcuc,toll_station,colleague_name,Trạm Thu phí Dương Kinh,tram thu phi duong kinh,0.75,Trạm thu phí Dương Kinh,20.776114,106.723902
vn-toll-gmaps-chij17nu3clusjerps6to2kbcuc,toll_station,colleague_google_name,Trạm Thu phí Dương Kinh,tram thu phi duong kinh,0.85,Trạm thu phí Dương Kinh,20.776114,106.723902
vn-toll-gmaps-chij17nu3clusjerps6to2kbcuc,toll_station,google_name,Trạm thu phí Dương Kinh,tram thu phi duong kinh,0.8,Trạm thu phí Dương Kinh,20.776114,106.723902
vn-toll-gmaps-chijlwr0cgn8dderylvodvgjnrs,toll_station,current_name,Trạm thu phí Dầu Giây,tram thu phi dau giay,0.90,Trạm thu phí Dầu Giây,10.918303,107.163982
vn-toll-gmaps-chijlwr0cgn8dderylvodvgjnrs,toll_station,osm_name,Trạm thu phí Dàu Giây,tram thu phi dau giay,0.65,Trạm thu phí Dầu Giây,10.918303,107.163982
vn-toll-gmaps-chijlwr0cgn8dderylvodvgjnrs,toll_station,colleague_name,Trạm Thu phí Dầu Giây,tram thu phi dau giay,0.75,Trạm thu phí Dầu Giây,10.918303,107.163982
vn-toll-gmaps-chijlwr0cgn8dderylvodvgjnrs,toll_station,colleague_google_name,Trạm Thu phí Dầu Giây,tram thu phi dau giay,0.85,Trạm thu phí Dầu Giây,10.918303,107.163982
vn-toll-gmaps-chijlwr0cgn8dderylvodvgjnrs,toll_station,google_name,Trạm thu phí Dầu Giây,tram thu phi dau giay,0.8,Trạm thu phí Dầu Giây,10.918303,107.163982
vn-toll-gmaps-chijgthijadfcterxe-rftdw2w4,toll_station,current_name,Trạm thu phí Ea Đar,tram thu phi ea dar,0.90,Trạm thu phí Ea Đar,12.812957,108.511572
vn-toll-gmaps-chijgthijadfcterxe-rftdw2w4,toll_station,osm_name,Trạm Thu Phí Ea Đar Đắk Lắk,tram thu phi ea dar dak lak,0.65,Trạm thu phí Ea Đar,12.812957,108.511572
vn-toll-gmaps-chijgthijadfcterxe-rftdw2w4,toll_station,colleague_name,Trạm thu phí Ea Đar,tram thu phi ea dar,0.75,Trạm thu phí Ea Đar,12.812957,108.511572
vn-toll-gmaps-chijgthijadfcterxe-rftdw2w4,toll_station,colleague_google_name,Trạm Thu phí Ea Đar,tram thu phi ea dar,0.85,Trạm thu phí Ea Đar,12.812957,108.511572
vn-toll-gmaps-chijgthijadfcterxe-rftdw2w4,toll_station,google_name,Trạm thu phí Ea Đar,tram thu phi ea dar,0.7,Trạm thu phí Ea Đar,12.812957,108.511572
vn-toll-clean-075,toll_station,current_name,Trạm thu phí Hoà Phước,tram thu phi hoa phuoc,0.90,Trạm thu phí Hoà Phước,16.0046282,108.246048
vn-toll-clean-075,toll_station,colleague_name,TRẠM THU PHÍ HÒA PHƯỚC,tram thu phi hoa phuoc,0.75,Trạm thu phí Hoà Phước,16.0046282,108.246048
vn-toll-clean-075,toll_station,colleague_google_name,Trạm thu phí Hoà Phước,tram thu phi hoa phuoc,0.85,Trạm thu phí Hoà Phước,16.0046282,108.246048
